In_0	In_1	In_2	In_3	In_4	In_5	
9016.944545760887	20429.551290691645	19174.51448234843	15591.574351361733	16694.889597567395	57657.768655821965	
124802.2798644865	273490.31942667166	222561.69001505364	197007.90500914823	277144.69591950026	248655.77682644923	
5137.484705576038	46901.30500329722	166257.78963499545	177860.86301889832	206640.68299883418	168685.66146022832	
92166.8007269893	202236.76113992414	160751.9914790816	243779.0674932583	203248.336371557	188665.79171004493	
39321.83135564705	57626.99882249489	148912.04788839674	145335.85579825676	223878.26864457654	214795.20998031626	
216720.15529855553	465909.1356391703	373850.373683869	435044.76253807504	510388.25537121657	525221.3493266103	
126324.01128499747	354244.1512921333	269604.54831485345	384131.45942484896	390143.66842199845	337913.50525714486	
83.24695310410392	163647.96246534874	128491.25903878782	97821.06565414998	135459.05551131925	129791.36439253301	
93030.36134085422	317444.8095062233	238664.83947801508	292602.3075528729	241184.25840063053	224601.14557380532	
37182.405431248924	162613.93866123518	108346.04573852265	115979.34040389008	112374.88659558198	136469.289802268	
93.38623583635584	111327.09153780279	88785.76022153092	187836.86293401502	145097.83947098325	121152.1102380156	
21086.684001930324	177058.26006184967	231075.93134747347	160719.68949116752	249977.67837191003	202064.4999537335	
5709.448452080791	6525.8379759272975	8001.080417818474	50253.73685741053	166871.3073541224	142491.83411678555	
98151.87554296323	308652.6027146204	228562.34546963123	201230.29249746384	279542.6113146775	331909.40506009647	
63829.378461581444	94401.84984600852	131031.85275713599	105029.11978772379	193314.81946199478	168791.37189170287	
118553.34515134667	157445.78398369174	178632.73453433652	162035.8607008505	174187.4144533909	163611.4798953565	
1248.8449000211644	135013.6025343658	188924.6612662191	125429.75484574473	112379.80631267637	101713.38405614361	
9055.458950327262	10488.962830745182	16238.099569133134	97525.02302735904	92627.92089171718	170151.17441637407	
1103.4905315405756	52877.7686916975	88578.56086549819	72549.50444376553	114647.4114766541	86273.01754800987	
94383.58933257069	184407.7230203255	146157.49675192047	269805.8462588716	239122.4756085981	213349.48483256856	
47464.50853774041	252618.5173981431	170726.1850821319	147800.6334450009	140496.48347699424	138131.99696532337	
205334.69246970594	430220.07928349584	517672.4892624759	417414.9524401051	487419.7000498511	431744.3372525912	
21372.890257477364	212213.30369865254	132831.20892678166	116979.2232289027	128905.30993010798	111957.85613373843	
54305.80971552069	103817.89093601788	146891.0059786481	110859.10706262005	102172.7904198298	117807.13962080011	
171.98577521536123	128272.84281528486	231050.92270664478	230721.40450818965	174450.27061087347	163209.20973874474	
75733.32503620771	295701.27634521556	358939.8524835082	297185.3542298326	268539.4489237711	293095.5517199396	
34304.273793898436	53842.606934797244	51755.55117375014	153460.33883241483	157498.6889536057	129782.60159947816	
29013.884750112367	224110.6420201029	175493.7745514671	136087.29371117498	156733.34447112848	138601.7658839688	
59.31928997544031	2175.717513324943	70570.6835305791	76010.19004160048	64652.25254202139	79316.45421540152	
122738.51066862572	166821.79007942608	180979.64191667901	161582.39043030504	154886.28660256998	156987.00124138614	
192122.18345401873	271904.7764800391	302867.1279322107	287271.4477368608	278076.06125396246	261105.32200230254	
116396.21687063953	176771.2989137692	270544.90570477396	233361.24854711178	314582.195351112	268278.6915856608	
6170.424434243666	77723.58964183566	48004.36032774465	145671.77291375046	122111.45632305782	101729.47095560933	
105.06460246995987	90258.16434505176	52418.38220151273	44826.15706119191	46242.92658762774	45218.573865590595	
130660.10726138922	362135.7765536915	379527.5861266428	439768.13104795135	453871.9992774356	375678.94640548	
6801.16593161035	9182.010363549516	9501.27963904716	166070.1908028369	185127.4868558589	183542.4352567486	
5535.680601906601	6894.724630670598	6061.27072240893	74088.71727702723	77726.09272809641	104510.91419156714	
17720.142413691276	171230.7022494063	213505.34033754186	250691.82845091415	235259.113301195	186149.44197746628	
148456.17044239765	391683.3478991905	311994.2874147617	323476.05777091335	351465.40486720804	429087.82898087037	
177882.36431610538	394877.57169390126	307557.9724762423	285656.2384978411	277644.0006726125	290472.8439712548	
134513.03912145435	220447.8318997818	200622.46556841113	277776.5336055226	276318.22255763237	266495.1818308007	
7232.385069768043	10812.0734127146	170606.3142686334	116151.25530798246	199595.3989143155	172161.2847170504	
121371.2892863341	265246.2361035083	262887.98053919594	228620.30114657027	297237.18113435037	316956.0289184945	
148531.8309484523	214538.8550763207	195298.2437733718	311898.56931649236	268167.31868722354	249715.13354840488	
99.53640150906294	29930.810475388455	163329.51436030134	113572.58407732903	96236.57630518587	160892.69887801382	
124497.4262194086	311072.6209958769	264044.581377704	230469.02552050864	214080.20819222706	308763.11060265824	
1383.2501124133332	104108.40440228253	60861.49392234517	113202.66132443486	146549.37738503938	213634.25506374898	
93985.10152308858	222484.87777890757	256635.09069228912	273076.8861275137	316354.07363162027	269101.1554039826	
466.21731010756406	44819.43225123373	25380.62430756398	102646.81178008099	78882.87050521404	167962.2170406074	
17846.69459913835	179753.1528409548	211730.80898300858	145349.62226913663	171071.07529204653	161281.48960291297	
201495.83927196308	272125.8136347722	428622.2639772875	363699.40917416377	383596.92230653827	350410.906241928	
35568.627216057845	162399.40227861813	213802.7502731878	152209.90682780472	134769.1910741246	172368.9329332051	
1265.2116961761476	49088.47816828991	94179.91141433838	61244.96599509836	54429.985563281116	151239.88618997482	
1237.4120613059945	1939.2083070686308	48281.21998624993	74406.09617129015	55485.49461572265	163824.98173788935	
228637.38969001517	481683.14267523115	419980.78032577666	421159.8650483722	373087.0883440866	354103.75548735814	
22844.548491225	160039.7813865404	212349.22102422066	153892.2550879366	133681.0319040451	221722.2931182566	
113235.97802911939	151398.76568990582	283040.34731131984	234350.98760763984	267939.3592143666	237898.19726605073	
16440.219087684687	24612.98889907323	110989.30497967661	85302.12047535361	94892.95933805942	159519.74440569573	
836.615036291868	23263.80892321416	13447.484475871775	32785.23111837038	24991.64195301959	92501.4134141367	
125521.09094936191	237111.38911707982	190960.11530870973	243227.79670316516	223899.15213063333	314110.78402930725	
251.28542720946345	5385.45574139618	130214.58496394374	171269.2213366711	147608.41559278948	124447.16390444174	
175025.87090281618	355406.8905179109	312394.1888286619	350762.05952418654	319186.39769132086	294773.5561181596	
12247.18762987747	204095.6926583002	149396.7817327195	227258.33518574582	184672.16534927516	150332.17097176824	
194.0333303872778	20338.76332794815	171933.9314401263	125222.956306069	123246.24704018822	192017.77029164627	
61492.40198698492	84374.56535906908	258271.8222350676	291649.2279009033	240998.4336312205	212447.0615627626	
106380.12455312649	303340.54212956945	295222.0894612524	231118.97537935936	218897.21553229878	204694.3475447967	
117412.24975378669	280903.45670532197	227493.54969889397	201599.00079839342	187430.57301541578	208356.59641056389	
7129.843027012781	19592.340573050093	13534.52753361097	19676.353279053226	17834.6014969863	85593.53079580065	
74522.20146496379	135308.89812869797	129901.8698206265	140992.97590712516	189358.84795386225	207835.46950684718	
470.55534818344665	23999.75728800204	46592.56413943476	117259.10562469662	173765.75061071114	126970.87767768928	
53651.041764503025	266328.47144057567	178612.49670571563	257145.85044971303	243068.02699267108	266952.89659115154	
4701.47695000036	95728.15832724267	68528.77408530911	77045.95548056526	60583.56991546553	67399.43663029476	
99216.99044487673	248962.12349285878	186068.23290286565	243197.3574603359	215101.4794043507	198349.60770632836	
25305.070126116636	206278.59632968126	130383.8101901778	141363.16327470294	243977.61944668714	240071.79843196462	
162326.1010465167	274566.90053315816	269050.704882135	242484.62199612247	357621.5016620588	318139.4779981927	
226.3859533714237	5458.755625749926	70984.10758914397	160588.36673720877	124781.8731855058	102960.36006103276	
3699.046691797647	44276.16723385867	101952.44237421214	101391.89850149496	92731.34399706319	79084.2172778497	
342.8655663701409	67070.44999849312	122307.71523265682	83943.6178036518	104688.85706805735	89178.42052287795	
41233.1668981868	92134.01336818213	70582.27683639406	62750.03585535192	220289.70110354165	181016.12762365444	
211858.7314276525	288758.8733008451	317769.3763647095	291749.378043395	276865.01927002514	320289.8165307032	
3106.2658895151535	17335.809706413052	130414.60163472488	88666.296894111	143007.89705077704	119996.30854562986	
29179.080897988508	185575.27354970595	246747.6188665372	169471.3039377931	217318.59146867375	265298.71298255917	
2413.6471220420335	95620.8780568888	139217.2608261979	195753.85380406352	201671.9755558011	181345.92519371072	
24363.183832299328	124075.89090806233	80865.9006741662	175195.44463322687	153662.93392917843	207566.42691261639	
8392.031298332819	161351.01207358134	187361.09038012725	180106.24149138317	161972.35469942688	131652.88632848635	
529.422239343287	165086.8611246295	99043.6469151503	85871.71366018147	77181.1998290574	70621.09665319714	
49581.87661267669	82909.41250661635	157462.95101107028	172717.3320478548	141770.51138042143	193259.08318479732	
87904.11891823607	113597.71227335243	108342.25625308904	104891.5745165959	205677.03993612807	270923.9661552932	
3009.983288040471	31366.786263048325	19562.136379917774	17041.994029065663	23609.17976097253	19344.123463419088	
5488.728828832159	42638.04492614706	25556.81143332961	85665.95565207927	148484.7979463517	194897.48504853997	
69205.17445149116	167769.76718417523	168574.18605681925	133745.3275554366	124623.82521735696	115614.0616780317	
194942.36937021316	293607.9772800988	306551.9699402238	289118.7332051603	310935.51849290874	286344.3754530952	
15202.196153686305	41841.32294035872	41332.146557537824	181365.40185554657	135769.73141753228	120452.54294595071	
25908.15170962913	59088.651555672506	150065.53932574304	253558.1601769854	210232.5886087861	238047.2584128931	
63.16906270644947	116983.0869488498	86915.16513894274	80585.39828987767	115665.87425312611	115342.94046666067	
111216.42654858428	158021.76184097474	300912.68370912905	370827.04945197207	335578.85760847427	308884.83012353885	
144710.83656345386	204134.98597446294	346432.57925195026	354134.2223918071	305764.1409886113	299426.5232339206	
232777.8190100444	321785.1419112338	413346.4862261585	457347.3190149837	400025.1410419868	377884.09653663693	
8698.178546064653	193097.1263873809	155468.65170859336	187083.54872438087	151206.0456873329	224183.00985012882	
20714.018068670746	115081.56457438137	197450.78232292767	238726.8385969071	298912.077703967	228955.92795966903	
23637.908838839656	143558.354885102	92389.22936281393	103139.25129733281	150397.42352776066	215117.42806164373	
130086.64713603281	203390.6350714313	178935.47138914422	169692.9407143324	233788.63279005978	256712.96483098908	
8660.593524757123	101504.22750723411	80898.44937572832	93726.67484587523	75995.71174194412	69748.81432102474	
9243.218942188076	209083.82152535868	128178.26463990085	209338.93109294196	187023.1960049233	239624.85772746135	
65093.12128332352	218749.96986611089	279492.6801909517	338097.65650555847	256926.92338670365	313230.03582916525	
172533.5720389372	236515.3876503877	221341.09729808226	363173.3732320812	316465.65060646745	339231.8100861838	
2340.69350774378	30958.923870252816	114115.74741826809	74499.22949215966	165240.78128979274	163570.22591397542	
168116.31696046132	300272.5854566791	370388.8666119457	344662.7993581949	324273.0724555282	298704.74494340934	
114.79763995919706	717.9373503430476	6499.788672505388	4895.67207417066	132190.48452163432	101528.61640612154	
4849.155960492857	56879.603521536	74280.69188541456	49215.71683447892	44251.26643624124	78551.41951138804	
14541.925030458311	194465.09756792994	165103.53914465717	119793.41204815051	121461.78573815139	107572.7029085985	
147216.6984602136	230843.50404141264	216752.7488167505	211271.62084909965	328460.073754556	291300.7343393891	
9432.990555583914	133078.21181412207	82577.85527532718	215443.21609992653	237079.96297852628	190826.06161665582	
64.71478417100614	100220.78642903929	76018.8090455063	201402.6105165644	160010.99945542982	152284.5264502797	
233697.28911879714	321130.91380945884	452660.6581616168	388443.90368782537	365482.5376789657	371807.13092422433	
114752.3557648455	163072.53624749664	150663.080816603	148555.97905903828	138875.24303917986	136844.28627154845	
10336.758903438733	41892.93484699793	191076.22428817797	232415.36062163586	168905.874162465	154628.53426060584	
25425.939259386134	66152.52151435115	202868.51125420615	193009.2711122942	157328.94235242152	255842.2983670984	
825.189816567109	59525.1114944918	48442.904776487434	161297.29202531886	211901.78767768687	253282.2996891677	
239.83882940990168	3529.723125081434	130979.30491880125	115796.68544923046	92908.62442229605	102953.4451517125	
173.10492292645642	110792.96611026203	218799.45341033454	217377.7882096847	155729.87050526522	149452.21783744998	
30673.448754681598	194594.31912480204	196011.30662251427	273325.0044453006	279122.53460288956	214638.80240315082	
42096.250377143806	68980.74875732303	170389.89524885907	125301.09134633945	131233.68062924358	159746.00083320602	
25451.195203671137	32727.716874479167	124544.93224654018	221315.0060933056	181985.7296763819	161591.84263745055	
112712.78793150476	339556.02269425837	386022.0523652273	303835.40974562714	361151.3822098144	315681.57538099075	
30620.594337887185	144322.37365272426	121946.63810243123	202275.64439237173	169472.05049802415	192183.79852811602	
65986.90561943813	85180.89509332732	109198.50673455228	165960.16956708365	138617.3655704521	150754.92048167274	
115.66886400105032	7176.467690008868	18637.795130139388	91823.18316265754	68353.2709246129	64516.97739228639	
64434.615462663955	123665.27179586043	102969.87826634999	115094.27074020513	99720.12701748146	104044.60589492523	
5762.398674879977	6713.10799062936	97407.51852032481	111248.59521355173	148998.1796491467	116059.8841611071	
227540.62655839726	440140.95714437374	367315.8420455998	345050.4166660365	433879.73597361706	412688.89212469256	
3269.8279413893592	6688.327084977632	138775.57123879768	209443.0987484477	154808.52735726399	138248.28850383882	
13390.67237755198	126702.47858362363	87425.54829690362	136316.16294727585	146831.27691291246	135996.39037260012	
1678.6272548083616	173625.31325125767	104457.27226479142	95596.42485565622	93234.315265489	81358.84618509146	
4799.955810009402	33599.54699593059	104228.93879320238	85392.1001145098	146623.31422622546	173170.9523043494	
7833.493752682881	14452.445574551504	96749.74654853546	127551.80039143866	102048.15365801635	161713.14402476416	
18919.90801632905	87256.15300593554	58294.49383919894	76064.69945455185	95738.21013843708	192365.06064846864	
1179.2578907715813	101977.59083350623	62977.28225121396	53686.00915453413	46620.10871219463	43968.83469539515	
97731.42055916027	231202.07367708668	240427.96327149763	189171.14663350547	206863.73481325037	226483.62859791395	
129739.53188596688	284927.13237690134	293205.1442045908	338744.99622655497	278900.0664037159	255935.16739361867	
27157.7143362734	59374.44172525133	52407.57322038382	109886.37891213187	106132.18051732617	99625.69349029241	
184350.35666318165	249133.82324293282	335850.0400403201	424119.12954431144	467186.24904979434	406204.3607728247	
87201.73839750551	285218.1790711453	376797.08853556373	277528.06109158724	291830.5358864968	351466.78488340514	
53.91947333743842	354.9308405717219	1791.143842849831	101651.68822384252	87588.49100660985	97376.92290664892	
229194.0653589138	314793.7248771212	447698.2035294687	384718.3181216421	427361.98490985733	416861.63994386874	
18173.637344715353	194065.76503360778	137091.95633552628	190224.87831189984	238548.6091071922	196464.23417368237	
57339.7745713184	72688.0486027863	111499.39804866932	96707.47377122458	177704.85406960093	189545.60757014318	
1185.785316869036	141694.83791832675	87405.36432320827	100874.50637637248	120557.01553762487	177148.75529962187	
169721.35825489523	270382.8868781971	244596.2017299462	231229.55900143468	294658.9068331103	370128.2682868237	
44300.299589586735	234719.20831145323	161995.87974546038	220069.78958234424	176477.8018423812	223279.33857174017	
211042.48767583136	296965.7751358355	275443.7809871372	273556.40958064416	388747.026553181	349798.7511150306	
169981.00354569018	406004.2886975398	312185.7418941223	291364.57374232815	287127.1192693607	274942.3346097511	
5203.1956243920495	192714.16413829807	117657.20597941178	221188.53223995728	259817.82940044277	201452.63513411072	
15688.191079252574	97470.16145836185	119862.66630114119	129399.426887499	95404.12551816266	120546.29759059471	
179592.80950576378	276858.4535805886	265511.7841737229	368148.94753061957	327764.2169427291	378839.88447664777	
83568.42805740947	309280.38181726454	223073.53649789898	199365.6813708611	250748.67673725518	221527.2477527381	
9502.931224565267	67200.52666895723	146228.06085671802	228154.70832268472	170654.71664761243	146701.2098979817	
59612.604398847965	232814.98991584865	160643.2742910452	234972.68676641677	196400.21042727542	177421.38889080533	
16960.037886405422	24739.866763412192	23013.35553698184	30049.496514142284	32826.394755564776	36324.76141177541	
227383.07328661784	504399.8819164476	404948.52199840616	383153.02654599684	395557.19857620733	384346.7331584041	
3518.5008429287955	202338.76515420934	140374.87338718842	188084.52186399332	234079.2633647278	180182.73546353602	
135404.15591206955	222935.21777434144	363407.29134547105	312452.7566316063	272949.9246368392	268676.55225037446	
142514.66918559885	190279.93899391228	183844.1886849161	189156.56981768634	178491.09855144718	270832.42060275114	
88479.34398875482	282958.55161514255	320840.94341843046	269450.8172223916	253722.84372373825	237923.46599526325	
63474.334526227925	82753.87018914735	78687.96818074313	77410.52841225886	209340.91687324867	174171.9986942189	
130856.92468427868	179130.488926795	254255.52568616802	212384.44449000372	269181.6679118941	252085.98920239724	
104422.68648579567	154206.86370995213	207705.37691988517	233970.18150666956	310630.9130732494	251227.20395533246	
3486.906608216711	66276.80582975871	168260.25059954956	110847.49421889054	169178.91503794942	232613.57255051416	
55838.79200527518	217966.4924296749	151877.0095020861	134648.01360414375	225014.33732691704	191525.33861844608	
10968.39478921688	25450.033242080615	107514.8504193805	95121.13733010527	78265.56742343106	169396.4107875546	
186.69541326274438	177324.9924707649	105208.95184047229	232832.90511845917	291949.79613192775	245299.27372123947	
48602.506942503955	236157.06459868472	196457.58883566567	152643.86383887858	202369.4455864487	236562.7100261166	
1759.6945313183812	53946.25813246374	101094.70123774483	103711.48037459003	119751.7190401053	91558.72687737562	
24560.540857441963	75136.16944976756	158694.40170532002	148221.37868017165	152795.98567205836	131354.36852582128	
75553.64802105383	294078.9313740202	204046.77264502808	201565.58053671062	183841.70371380344	169875.6019663183	
12316.014133803266	74545.82595781329	46933.54012154879	44071.63165052521	38160.63856976842	41640.64244608714	
165642.17735246423	224950.30397437792	214579.19037092663	376185.429966146	324103.4155842788	299064.4115008208	
68211.6513770377	101901.0365460142	176180.36823945004	156305.38157569765	178632.4383140098	184415.83353458348	
144635.5127021584	192295.26026080726	279424.4619165789	239200.13004053503	299024.2051045498	262578.96886038274	
72081.0588153039	174787.3216725615	136470.3552457139	172321.41666563507	264214.0297717025	221407.98552093795	
241921.5466574547	349790.7822175524	324352.92989590403	407566.57397616	481905.77360092686	496537.6370814536	
239545.0424066276	351446.76758162235	333429.45132304647	402432.07686155365	361967.42476120853	368039.5954453173	
75.91716632948949	74751.96242011792	72219.2282437175	51893.00930396674	184104.42506290448	237105.12377742006	
754.2053750291427	136106.52624309313	232465.0639358539	195437.85475212464	146410.23606841982	195168.99194222264	
188730.76151737268	300111.52962060197	267093.7181932082	349357.0759402229	323042.97176819964	314307.84813988686	
40702.520208291615	206583.7786810231	254771.9908391931	288260.58875340753	235500.1086098828	219838.8104223698	
1199.688967625251	39665.13254040882	43047.76512148979	104193.39838867684	80613.39080787764	78649.626576048	
77537.83229783426	99667.25334207863	172263.68476995896	149641.41342457873	242506.48200435474	205797.54031647817	
20349.42109208592	181354.0671112362	252796.6762350336	173044.5320273169	260154.6316401092	247651.50919486905	
28255.50229992646	226920.20555143402	181543.78077627975	148775.57691574504	176664.90395297174	209500.2291083531	
14416.404095978063	20278.01181837405	194639.47926793937	245516.45320116892	231392.98325798684	200227.41133535173	
160149.45361809398	274128.8415597665	307731.6645550584	255676.37422349953	254265.91588289416	266583.3272921922	
582.3030976114285	166426.94227824092	209021.71827578283	158414.5203660797	142805.82464541498	115284.49826498234	
8534.84514507177	160764.39765885958	227585.64927755162	300505.207291565	260199.90758094483	212177.76695515926	
336.18522096700394	85004.13681744318	158978.91006919128	104809.98400034761	129883.68169761461	106065.64778603775	
59413.018443279856	257144.7256890967	235872.6982832734	186527.001663018	251840.70944200768	221504.8473534494	
220089.80780553003	332203.49648310116	364047.884692658	408143.1765993803	471128.66921580525	406384.07386596774	
42.16872088319594	21596.1091285398	115207.06303177295	75785.68005594412	157709.24586087756	129320.89341241172	
18649.81411985864	94634.10569435557	189872.91350858027	214795.7064351059	161753.49648109096	140427.56488454045	
53.40841224199468	8481.357059332044	5746.954836010543	43684.48213689914	32640.32773600889	29277.271907651728	
1114.2922470763706	128437.4558430209	86822.54338929948	142373.9163820245	111028.98808577744	201735.25502265926	
186901.25219626096	272803.06474105746	253717.22777759965	240285.73354067677	230252.06710541827	374855.45991080586	
85823.05608854762	112491.56423808668	289175.968007073	280259.887987222	232505.28584302613	257510.2898780473	
44562.865790784206	70700.40003297057	63563.990795676764	56685.18731018763	164063.80299445856	136198.22056225743	
32274.542269726324	176196.97355981523	115426.70486716625	159602.08439176748	152931.7371553385	144425.61942834305	
31510.45890096296	146332.95833213947	173970.87438106537	262404.98657767	199676.5386023047	234844.46952791556	
60558.35532388203	173625.5532853645	199120.42261938957	240634.2445717165	198650.15859470246	172940.476197881	
1704.7976752881202	55087.779587010074	83788.21420053103	62417.407729255174	48149.888869855524	97435.00394461307	
14777.673311521457	88300.54353361252	75715.99861802021	108431.33038825412	84378.4577235365	92937.09467686829	
2767.577318654056	59654.134110031024	57382.270181112195	186272.6222387584	158225.76909305478	252045.01025197693	
167840.20176982912	383637.41765563097	315237.090079512	296899.4764681798	306324.29968593887	283030.45638640213	
6961.059210356405	41575.30989135121	132350.21179539157	208837.4436938882	225883.63106869135	191058.6220825283	
196391.92275413938	400256.094479499	352604.136866056	391737.43481179985	469615.38639460434	518010.0718737255	
97037.30952088999	240079.54580617943	199448.14999884288	177016.81482017267	161179.50920735867	275319.3821722894	
9663.812196184712	32577.77748477554	57440.40191663913	190382.66788788844	138815.81087757467	125469.3143896104	
24491.851252867993	115679.68318128365	107025.4612783913	199922.88229865936	198076.97447808922	151961.14308324468	
4819.299750539217	125440.34980829168	148451.89448008183	113003.6819311125	101893.48715504895	96869.27745628332	
51995.86415412057	211048.27788563792	145922.51267854168	126326.65140392575	241588.02240775363	203554.42577958657	
5298.252124260347	27591.171494868384	176362.0876354696	213083.8051850749	277249.4277995603	214305.18838696767	
55.31157479630348	11582.232728215637	137212.23493220424	92467.1364932314	76553.9818613014	146599.1240962798	
41980.77976271372	218048.80371895927	154584.37066613944	188777.87913460977	206081.63844673955	173396.72696746147	
228.14662917591303	45104.832656263075	74804.31733045627	122986.62948126708	90969.16516653761	82261.2131358822	
3863.6462874119356	154151.68660864985	148810.68845715333	110441.88737783235	111471.3489655859	94259.74069549682	
193765.18246198964	405979.2763902172	334940.03874208056	309003.7128659315	312122.17427410744	289208.58114595857	
6066.201797342445	88906.18527582641	104308.61520859027	71284.59142281285	68349.86083112605	58923.10438861334	
53425.25794785293	70334.28699007227	66967.77050391116	63025.58022108216	175713.20674478178	143720.2368548747	
83431.4689190801	279779.4608582561	204746.76055659616	207350.02047380942	205543.16295105513	228618.79397701603	
66893.48284235383	85769.03775566748	80660.89863956302	77679.05855432487	78703.99497052046	86138.40696683618	
5427.366885508621	82276.24098857187	114767.33867952792	76211.40555007431	122358.26647272219	135929.66858447468	
195993.70852866382	289203.54944691155	258118.45317455466	408396.74360085593	458605.71154776704	494254.8405910854	
447.67473596600763	201575.93026445038	122105.19461430222	131302.0350178447	196617.88612815447	157552.15638067163	
109221.4558302653	142484.8015412785	236553.348214186	273850.63820972247	233673.3977955664	217594.32918360588	
241616.7583885599	511861.51181927795	414278.6849067531	390654.19392308616	371664.0350831059	385914.8820168621	
133002.5518843395	179697.52481099052	274721.5406755599	366469.60879122716	311540.3566800254	364341.9615025956	
243940.84937048965	433268.4599192553	361040.89299357746	439970.8031957763	460700.18631389615	526428.0246223408	
138689.0153200107	251646.74864351912	377682.5342491486	310834.8367067587	272736.1914777426	284248.717926149	
32089.702883108574	78255.56612641278	224711.07145477989	291631.3109888839	282188.2400267626	345868.66307856573	
16568.708646661533	20729.79097601171	171763.75564571779	126010.58947857635	122818.49255345494	151289.41480798114	
6089.795561189147	8249.507099602102	7150.581380075583	7428.27362642105	6904.7867777798965	86163.53732353987	
217386.7867185315	311542.89834876056	387002.5471659836	333766.9841681458	315859.1580137633	418111.71817566425	
21828.2873945564	71294.09733301138	102070.24969854519	73534.02985932754	170639.3788633723	132733.55032592596	
88.61362436662871	30047.689961941374	27164.916482849065	56531.348503517765	99197.46971810995	126298.68178657295	
137987.60126905743	219919.61324370248	197081.23051725051	313152.28388195875	278128.06254395493	259051.75738627868	
22534.932667310513	143813.9293879483	94495.14873710422	137854.0842744541	162880.42250525273	234092.16372205334	
43094.185404298245	249547.77422178647	163480.248240226	164683.52433009652	162567.5228688713	146107.14023840879	
45436.56515764501	89111.83527184189	144838.73555348627	217138.58759393814	215084.5882323314	269755.0904383064	
152914.8990917502	346967.53098794474	295913.704264871	383661.9492504325	331563.722504643	363257.149518083	
8985.272890975904	210169.3911016277	230259.41384887302	168305.74551013394	146954.02001431535	125460.48562819549	
224058.15748091225	337532.7525667437	451235.4149976806	436441.3254655278	408954.3196961647	457979.2424018785	
53997.08794258574	112564.22445716738	170249.89580482096	159580.14750989553	179869.52682175185	156391.66904946673	
161724.10749423056	299424.5634361222	381622.2109141368	307985.51577118423	290299.90754941385	279122.7183986388	
29822.19329209765	67362.09431552686	86347.59979021414	113914.20005993743	160464.28696263174	238439.59140439998	
108.78015952543772	573.4564904971396	13507.380003288938	69816.85047985867	162675.01288404176	144012.1017803508	
876.3854827435754	3223.84129463389	148167.08011767402	101383.62579282644	82049.52032547363	80939.50139510763	
202192.1851737108	348465.68477129255	319389.1693430842	330432.8507564595	405837.0245513884	346930.72871386685	
195639.48649683702	264773.3205557187	256067.15043073735	417244.9123551787	369805.50476464623	448674.52942412166	
58.13035110853101	33985.01680819725	24517.49080725942	23610.29991178155	129258.0650050602	186187.42800733534	
47304.101530848726	76229.05562793207	79915.46262586812	105861.31805101188	204683.24347099543	239885.4192012504	
57259.82514267868	197258.78201998054	262006.88654131303	266147.664338764	206765.63138544856	234178.85133450828	
118421.55537805332	291404.09245959145	252891.73570831097	235471.22243552288	303020.5641261282	374389.9623026159	
43491.68023645257	163284.4168698543	136159.76431661466	264049.7498787876	200038.88040212652	181668.9113750578	
63354.18279919673	258359.496846901	285504.33301771415	218745.42743431038	194114.36158583383	182338.99699713895	
122857.93189446726	315942.15807500796	237279.77691578816	355475.76224971784	305324.25781085715	276982.73809970816	
57374.964059892176	86694.63119022016	105924.75361765843	217258.96688711093	253119.11382187656	208903.3449990781	
6384.224318151937	41090.54721980313	62877.54604364914	102109.63484653011	74583.73162380805	127325.57910382362	
25523.747677894393	38136.86506908502	50614.23913746224	44998.89897197444	122415.28763918763	199157.37662638293	
1931.6597647065087	3374.4127372537855	44185.54013802967	29782.315743008287	110138.40569016861	179190.37041124425	
100263.20039253794	208584.0497522461	292168.54985671496	339180.51036523393	284181.0566495109	251578.36515748515	
405.96170357592547	107471.37804610537	180053.81756924762	158615.81392370423	116940.77120173772	117318.93913163782	
12816.804500082666	16624.166824033895	17445.945555192244	105443.91749185392	96829.27769323454	214429.83465515092	
238413.0817860692	378105.62543860165	334753.76414484176	449286.4801386075	473475.01509048126	449226.7639473313	
52136.42395653453	133361.3127688605	156022.9352821604	120501.53685342857	147228.13027973406	144351.09391389764	
8158.6798984641155	103921.2638399551	217408.11059375972	211907.61149205067	222476.4349172933	173026.78654537495	
87476.73067977716	221943.3782985414	169684.31340171007	178915.0504639661	167637.20485069152	284649.8763693529	
45.887679003672375	135247.8903269683	106968.97751288758	209875.2390606924	157449.8386189011	135122.8059481427	
150489.4481739777	350913.73727265385	428569.43000281433	348062.5137524703	310858.059607605	408769.1072673215	
29283.389291874926	179389.02321295533	116141.0697340592	111376.51843013523	98223.97277443853	90918.29402465865	
83321.1232012668	116897.88878489069	112757.16415335644	109696.80051915301	137667.9155659717	248967.74729008862	
115813.13581799711	253611.42997533854	215172.2115798937	302945.97157969524	265653.6546349249	263677.86655689403	
37776.482109219505	46933.91647909824	44207.16622694531	97178.9332309834	137963.56919371433	145521.17701738837	
119353.41922592497	156218.05200662283	149206.82692707752	143346.46982393973	139412.82985499126	135557.84787459683	
182810.9584282246	259815.02513059357	344434.03629362624	303174.0865239645	279469.18771761464	318037.1360007009	
52535.7036843283	258216.00805908756	250315.75325925276	187899.09414709284	170237.81515798057	159348.78293837857	
829.8043302322272	2343.575673816778	113230.13899315709	101560.76336369425	123163.48502822018	193243.653416716	
63677.27476429059	193617.17180018334	146419.2100281768	207505.89073751663	208839.7858541782	245885.7740731256	
